tweet_id,text,created_at,state,party_mentioned,retweets,likes,text_clean,text_processed,sentiment,sentiment_score,dominant_topic,topic_probability,date
tweet_1620,"Same old politics, nothing will change. #Independent2024 #Election2024",2025-04-28 17:25:07.827391,Florida,Independent,96,326,same old politics nothing will change independent election,old politics nothing change independent,negative,0.7021893858909607,3,0.9439464,2025-04-28
tweet_1621,Voter registration deadline is next month. #Independent2024 #Election2024,2025-05-08 17:25:07.827471,California,Independent,35,66,voter registration deadline is next month independent election,voter registration deadline next month independent,neutral,0.9277944564819336,2,0.950038,2025-05-08
tweet_1622,Campaign rally scheduled for this weekend. #Republican2024 #Election2024,2025-05-12 17:25:07.827550,California,Republican,83,141,campaign rally scheduled for this weekend republican election,rally scheduled weekend republican,neutral,0.9309176802635193,1,0.9323238,2025-05-12
tweet_1623,Election day is approaching quickly. #Independent2024 #Election2024,2025-05-21 17:25:07.827632,California,Independent,54,18,election day is approaching quickly independent election,day approaching quickly independent,neutral,0.7798275351524353,2,0.92728734,2025-05-21
tweet_1624,"Same old politics, nothing will change. #Republican2024 #Election2024",2025-05-21 17:25:07.827728,Texas,Republican,53,104,same old politics nothing will change republican election,old politics nothing change republican,negative,0.7597195506095886,3,0.94394654,2025-05-21
tweet_1625,Great policy speech today! Really inspiring vision for the future. #Republican2024 #Election2024,2025-05-03 17:25:07.827809,Florida,Republican,44,157,great policy speech today really inspiring vision for the future republican election,great policy speech today really inspiring vision future republican,positive,0.9801842570304871,3,0.967819,2025-05-03
tweet_1626,New poll shows tight race in key swing states. #Independent2024 #Election2024,2025-05-08 17:25:07.827903,Pennsylvania,Independent,1,163,new poll shows tight race in key swing states independent election,new poll shows tight race key swing states independent,neutral,0.8678157925605774,0,0.96445656,2025-05-08
tweet_1627,Love the new healthcare plan - this will help so many families! #Independent2024 #Election2024,2025-05-12 17:25:07.827987,New York,Independent,79,449,love the new healthcare plan this will help so many families independent election,love new healthcare plan help many families independent,positive,0.9835608005523682,1,0.96458066,2025-05-12
tweet_1628,Campaign rally scheduled for this weekend. #Democrat2024 #Election2024,2025-04-27 17:25:07.828068,Florida,Democrat,92,23,campaign rally scheduled for this weekend democrat election,rally scheduled weekend democrat,neutral,0.91180819272995,1,0.93232405,2025-04-27
tweet_1629,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-15 17:25:07.828148,Pennsylvania,Republican,54,476,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-15
tweet_1630,"Same old politics, nothing will change. #Democrat2024 #Election2024",2025-05-08 17:25:07.828233,Texas,Democrat,36,474,same old politics nothing will change democrat election,old politics nothing change democrat,negative,0.7820222973823547,3,0.94394624,2025-05-08
tweet_1631,Strong leadership when we need it most. #Democrat2024 #Election2024,2025-05-24 17:25:07.828315,New York,Democrat,42,262,strong leadership when we need it most democrat election,strong leadership need democrat,positive,0.8735679984092712,4,0.9279941,2025-05-24
tweet_1632,Great policy speech today! Really inspiring vision for the future. #Republican2024 #Election2024,2025-05-06 17:25:07.828395,California,Republican,76,462,great policy speech today really inspiring vision for the future republican election,great policy speech today really inspiring vision future republican,positive,0.9801842570304871,3,0.967819,2025-05-06
tweet_1633,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-24 17:25:07.828474,New York,Republican,26,7,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-24
tweet_1634,Love the new healthcare plan - this will help so many families! #Republican2024 #Election2024,2025-04-28 17:25:07.828553,New York,Republican,60,437,love the new healthcare plan this will help so many families republican election,love new healthcare plan help many families republican,positive,0.9839757680892944,1,0.96458066,2025-04-28
tweet_1635,Terrible policy decision. This will hurt the economy. #Democrat2024 #Election2024,2025-05-05 17:25:07.828633,Pennsylvania,Democrat,75,266,terrible policy decision this will hurt the economy democrat election,terrible policy decision hurt economy democrat,negative,0.9406500458717346,0,0.9477752,2025-05-05
tweet_1636,Great policy speech today! Really inspiring vision for the future. #Democrat2024 #Election2024,2025-05-25 17:25:07.828720,New York,Democrat,79,434,great policy speech today really inspiring vision for the future democrat election,great policy speech today really inspiring vision future democrat,positive,0.9806103706359863,3,0.9678189,2025-05-25
tweet_1637,Terrible policy decision. This will hurt the economy. #Democrat2024 #Election2024,2025-05-07 17:25:07.828800,California,Democrat,29,465,terrible policy decision this will hurt the economy democrat election,terrible policy decision hurt economy democrat,negative,0.9406500458717346,0,0.9477751,2025-05-07
tweet_1638,"Same old politics, nothing will change. #Republican2024 #Election2024",2025-05-01 17:25:07.828893,California,Republican,22,439,same old politics nothing will change republican election,old politics nothing change republican,negative,0.7597195506095886,3,0.94394654,2025-05-01
tweet_1639,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-25 17:25:07.828977,New York,Republican,1,77,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-25
tweet_1640,"Same old politics, nothing will change. #Independent2024 #Election2024",2025-05-15 17:25:07.829057,Texas,Independent,5,30,same old politics nothing will change independent election,old politics nothing change independent,negative,0.7021893858909607,3,0.9439464,2025-05-15
tweet_1641,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-17 17:25:07.829137,Texas,Republican,22,130,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-17
tweet_1642,Love the new healthcare plan - this will help so many families! #Republican2024 #Election2024,2025-05-18 17:25:07.829216,Florida,Republican,45,161,love the new healthcare plan this will help so many families republican election,love new healthcare plan help many families republican,positive,0.9839757680892944,1,0.96458066,2025-05-18
tweet_1643,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-19 17:25:07.829301,New York,Republican,81,242,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-19
tweet_1644,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-06 17:25:07.829381,New York,Republican,81,343,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-06
tweet_1645,New poll shows tight race in key swing states. #Independent2024 #Election2024,2025-05-15 17:25:07.829461,California,Independent,64,191,new poll shows tight race in key swing states independent election,new poll shows tight race key swing states independent,neutral,0.8678157925605774,0,0.96445656,2025-05-15
tweet_1646,New poll shows tight race in key swing states. #Independent2024 #Election2024,2025-05-08 17:25:07.829549,Florida,Independent,32,61,new poll shows tight race in key swing states independent election,new poll shows tight race key swing states independent,neutral,0.8678157925605774,0,0.96445656,2025-05-08
tweet_1647,Campaign rally scheduled for this weekend. #Republican2024 #Election2024,2025-05-19 17:25:07.829628,Florida,Republican,82,24,campaign rally scheduled for this weekend republican election,rally scheduled weekend republican,neutral,0.9309176802635193,1,0.9323238,2025-05-19
tweet_1648,Voter registration deadline is next month. #Independent2024 #Election2024,2025-05-14 17:25:07.829716,Florida,Independent,0,434,voter registration deadline is next month independent election,voter registration deadline next month independent,neutral,0.9277944564819336,2,0.950038,2025-05-14
tweet_1649,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-02 17:25:07.829796,Florida,Republican,38,278,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-02
tweet_1650,Finally a candidate who listens to working people! #Democrat2024 #Election2024,2025-05-12 17:25:07.829887,New York,Democrat,20,484,finally a candidate who listens to working people democrat election,finally listens working people democrat,positive,0.804597795009613,4,0.94134796,2025-05-12
tweet_1651,Love the new healthcare plan - this will help so many families! #Independent2024 #Election2024,2025-05-20 17:25:07.829973,California,Independent,15,144,love the new healthcare plan this will help so many families independent election,love new healthcare plan help many families independent,positive,0.9835608005523682,1,0.96458066,2025-05-20
